ObservationsStedNr;ObservationsStedNavn;AlternativStationsNr;X_UTM32;Y_UTM32;Længde;Bredde;Dato;UndersoegelsesNr;Parameter;Enhed;Prøvetagningsudstyr;Dybde (m);MålingX_UTM32;MalingY_UTM32;KorrektionsFaktor;OriginalResultat;KorrigeretResultat;QANiveau;Kvalitet
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;3.41;504715;6275182;1.0;23.44;23.44;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;3.6;504715;6275182;1.0;23.5;23.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;3.82;504715;6275182;1.0;23.59;23.59;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;4.01;504715;6275182;1.0;23.67;23.67;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;4.16;504715;6275182;1.0;23.68;23.68;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;4.45;504715;6275182;1.0;23.8;23.8;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Salinitet;promille;Ketcher;4.56;504715;6275182;1.0;23.85;23.85;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.79;504715;6275182;1.0;9.7;9.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.01;504715;6275182;1.0;9.7;9.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.16;504715;6275182;1.0;9.7;9.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.38;504715;6275182;1.0;9.6;9.6;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.59;504715;6275182;1.0;9.6;9.6;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.8;504715;6275182;1.0;9.5;9.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.01;504715;6275182;1.0;9.5;9.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.17;504715;6275182;1.0;9.5;9.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.37;504715;6275182;1.0;9.5;9.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.59;504715;6275182;1.0;9.6;9.6;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.76;504715;6275182;1.0;9.3;9.3;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.01;504715;6275182;1.0;9.0;9.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.22;504715;6275182;1.0;8.3;8.3;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.41;504715;6275182;1.0;7.7;7.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.6;504715;6275182;1.0;6.1;6.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.82;504715;6275182;1.0;6.0;6.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.01;504715;6275182;1.0;5.5;5.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.16;504715;6275182;1.0;4.0;4.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.45;504715;6275182;1.0;2.4;2.4;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.56;504715;6275182;1.0;1.9;1.9;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;0.79;504715;6275182;1.0;116.0;116.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;1.01;504715;6275182;1.0;116.0;116.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;1.16;504715;6275182;1.0;116.0;116.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;1.38;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;1.59;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;1.8;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;2.01;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;2.17;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;2.37;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;2.59;504715;6275182;1.0;114.0;114.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;2.76;504715;6275182;1.0;110.0;110.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;3.01;504715;6275182;1.0;106.0;106.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;3.22;504715;6275182;1.0;98.0;98.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;3.41;504715;6275182;1.0;90.0;90.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;3.6;504715;6275182;1.0;72.0;72.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;3.82;504715;6275182;1.0;71.0;71.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;4.01;504715;6275182;1.0;64.0;64.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;4.16;504715;6275182;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;4.45;504715;6275182;1.0;28.0;28.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Oxygenmætning;pct;Ketcher;4.56;504715;6275182;1.0;22.0;22.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;0.79;504715;6275182;1.0;17.59;17.59;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;1.01;504715;6275182;1.0;17.57;17.57;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;1.16;504715;6275182;1.0;17.56;17.56;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;1.38;504715;6275182;1.0;17.52;17.52;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;1.59;504715;6275182;1.0;17.56;17.56;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;1.8;504715;6275182;1.0;17.54;17.54;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;2.01;504715;6275182;1.0;17.43;17.43;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;2.17;504715;6275182;1.0;17.42;17.42;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;2.37;504715;6275182;1.0;17.42;17.42;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;2.59;504715;6275182;1.0;16.91;16.91;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;2.76;504715;6275182;1.0;16.67;16.67;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;3.01;504715;6275182;1.0;16.53;16.53;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;3.22;504715;6275182;1.0;16.27;16.27;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;3.41;504715;6275182;1.0;15.98;15.98;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;3.6;504715;6275182;1.0;15.91;15.91;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;3.82;504715;6275182;1.0;15.85;15.85;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;4.01;504715;6275182;1.0;15.79;15.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;4.16;504715;6275182;1.0;15.77;15.77;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;4.45;504715;6275182;1.0;15.66;15.66;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076833;56.62083003168142;2010-06-28 00:00:00;1;Temperatur;grader C;Ketcher;4.56;504715;6275182;1.0;15.62;15.62;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-07-05 00:00:00;1;Salinitet;promille;Ketcher;0.65;504653;6275183;1.0;22.41;22.41;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-07-05 00:00:00;1;Salinitet;promille;Ketcher;0.79;504653;6275183;1.0;22.41;22.41;D, FDC faglig kontrol;Godkendt
